Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Taco Size,Taco Type,Toppings Count,Distance (km),Price ($),Tip ($),Weekend Order,Order Date,Order Hour,Weekday,Weekend,Speed Category,Tip %
489776,Taco Time Express,Dallas,2024-09-08 05:33:00,2024-09-08 07:00:00,87,Regular,Pork Taco,4,5.74,8.0,3.83,True,2024-09-08,5,Sunday,True,Slow,47.875
880746,Urban Tacos,San Diego,2024-12-17 09:24:00,2024-12-17 10:31:00,67,Large,Beef Taco,5,1.35,10.75,0.85,False,2024-12-17,9,Tuesday,False,Slow,7.906976744186046
117094,The Taco Stand,Chicago,2024-08-22 10:44:00,2024-08-22 10:54:00,10,Large,Chicken Taco,1,21.47,5.75,0.07,False,2024-08-22,10,Thursday,False,Fast,1.2173913043478262
961866,Urban Tacos,Austin,2025-02-01 02:47:00,2025-02-01 04:08:00,81,Regular,Beef Taco,0,11.78,3.0,0.78,True,2025-02-01,2,Saturday,True,Slow,26.0
377860,Casa del Taco,San Antonio,2024-07-13 01:40:00,2024-07-13 02:19:00,39,Large,Veggie Taco,0,14.48,4.5,2.85,True,2024-07-13,1,Saturday,True,Slow,63.33333333333333
327999,El Taco Loco,San Diego,2025-01-09 19:04:00,2025-01-09 19:36:00,32,Large,Pork Taco,0,15.08,4.5,0.9,False,2025-01-09,19,Thursday,False,Slow,20.0
866288,La Vida Taco,Dallas,2024-03-01 22:55:00,2024-03-01 23:12:00,17,Large,Veggie Taco,3,10.7,8.25,2.6,False,2024-03-01,22,Friday,False,Average,31.51515151515152
907812,Taco Haven,San Antonio,2024-01-09 21:09:00,2024-01-09 22:39:00,90,Large,Beef Taco,2,13.35,7.0,0.96,False,2024-01-09,21,Tuesday,False,Slow,13.714285714285715
692354,Spicy Taco House,San Diego,2025-01-25 05:26:00,2025-01-25 06:04:00,38,Regular,Beef Taco,5,18.42,9.25,1.96,True,2025-01-25,5,Saturday,True,Slow,21.18918918918919
567262,La Vida Taco,San Antonio,2025-01-27 00:50:00,2025-01-27 01:11:00,21,Regular,Fish Taco,2,19.77,5.5,0.44,False,2025-01-27,0,Monday,False,Average,8.0
452497,El Taco Loco,San Jose,2025-03-19 20:25:00,2025-03-19 20:41:00,16,Large,Veggie Taco,0,10.26,4.5,1.3,False,2025-03-19,20,Wednesday,False,Average,28.888888888888893
831770,Spicy Taco House,Chicago,2025-01-08 13:02:00,2025-01-08 14:23:00,81,Regular,Fish Taco,3,16.48,6.75,0.59,False,2025-01-08,13,Wednesday,False,Slow,8.74074074074074
745919,The Taco Stand,Houston,2024-07-07 05:04:00,2024-07-07 05:23:00,19,Large,Fish Taco,2,17.28,7.0,2.88,True,2024-07-07,5,Sunday,True,Average,41.14285714285714
217996,Taco Time Express,Dallas,2024-10-10 17:04:00,2024-10-10 17:58:00,54,Regular,Veggie Taco,2,15.05,5.5,0.07,False,2024-10-10,17,Thursday,False,Slow,1.2727272727272727
419625,Spicy Taco House,San Diego,2025-04-23 15:11:00,2025-04-23 16:17:00,66,Regular,Fish Taco,0,23.14,3.0,0.7,False,2025-04-23,15,Wednesday,False,Slow,23.333333333333332
818651,Casa del Taco,Chicago,2024-03-07 15:41:00,2024-03-07 16:05:00,24,Regular,Chicken Taco,4,23.2,8.0,2.61,False,2024-03-07,15,Thursday,False,Average,32.625
959972,Urban Tacos,New York,2024-09-23 15:02:00,2024-09-23 15:26:00,24,Large,Fish Taco,3,1.06,8.25,0.63,False,2024-09-23,15,Monday,False,Average,7.636363636363637
664139,Taco Haven,Houston,2025-02-28 10:05:00,2025-02-28 11:21:00,76,Large,Pork Taco,3,15.76,8.25,2.98,False,2025-02-28,10,Friday,False,Slow,36.12121212121212
828834,Taco Fiesta,Dallas,2025-03-28 19:59:00,2025-03-28 21:16:00,77,Regular,Veggie Taco,1,1.97,4.25,0.6,False,2025-03-28,19,Friday,False,Slow,14.117647058823529
830361,La Vida Taco,Phoenix,2024-02-11 05:34:00,2024-02-11 06:43:00,69,Regular,Beef Taco,3,16.68,6.75,3.31,True,2024-02-11,5,Sunday,True,Slow,49.03703703703704
792165,Casa del Taco,Los Angeles,2024-01-15 19:38:00,2024-01-15 20:25:00,47,Large,Chicken Taco,3,12.96,8.25,2.13,False,2024-01-15,19,Monday,False,Slow,25.818181818181817
430779,Grande Tacos,San Antonio,2025-02-16 21:00:00,2025-02-16 21:21:00,21,Regular,Chicken Taco,4,24.19,8.0,2.8,True,2025-02-16,21,Sunday,True,Average,35.0
847078,Taco Fiesta,New York,2024-07-11 03:43:00,2024-07-11 05:00:00,77,Large,Veggie Taco,3,10.14,8.25,0.47,False,2024-07-11,3,Thursday,False,Slow,5.696969696969697
463625,Casa del Taco,San Diego,2025-04-30 15:09:00,2025-04-30 15:57:00,48,Regular,Pork Taco,2,20.39,5.5,1.88,False,2025-04-30,15,Wednesday,False,Slow,34.18181818181818
505977,Taco Fiesta,Austin,2024-08-05 15:11:00,2024-08-05 15:49:00,38,Regular,Veggie Taco,3,16.59,6.75,0.26,False,2024-08-05,15,Monday,False,Slow,3.851851851851852
500773,The Taco Stand,San Antonio,2025-04-30 20:37:00,2025-04-30 21:16:00,39,Large,Chicken Taco,4,4.24,9.5,2.91,False,2025-04-30,20,Wednesday,False,Slow,30.63157894736842
734775,Casa del Taco,San Jose,2025-02-25 03:58:00,2025-02-25 04:24:00,26,Regular,Chicken Taco,4,13.76,8.0,2.4,False,2025-02-25,3,Tuesday,False,Average,30.0
244818,Urban Tacos,Austin,2024-04-15 01:17:00,2024-04-15 02:22:00,65,Regular,Pork Taco,1,8.28,4.25,1.67,False,2024-04-15,1,Monday,False,Slow,39.294117647058826
854388,El Taco Loco,Chicago,2024-09-03 16:26:00,2024-09-03 16:54:00,28,Regular,Veggie Taco,3,24.05,6.75,0.91,False,2024-09-03,16,Tuesday,False,Average,13.481481481481483
881828,Urban Tacos,Chicago,2024-05-25 23:20:00,2024-05-25 23:43:00,23,Regular,Chicken Taco,0,19.18,3.0,3.06,True,2024-05-25,23,Saturday,True,Average,102.0
379825,La Vida Taco,San Antonio,2025-04-20 15:15:00,2025-04-20 15:54:00,39,Regular,Chicken Taco,5,1.14,9.25,0.4,True,2025-04-20,15,Sunday,True,Slow,4.324324324324325
917707,Grande Tacos,Chicago,2025-01-25 04:00:00,2025-01-25 05:27:00,87,Large,Veggie Taco,1,21.38,5.75,2.46,True,2025-01-25,4,Saturday,True,Slow,42.78260869565217
244192,Spicy Taco House,Houston,2024-06-24 18:02:00,2024-06-24 18:16:00,14,Large,Beef Taco,2,23.78,7.0,0.67,False,2024-06-24,18,Monday,False,Fast,9.571428571428573
803950,Taco Haven,Houston,2024-02-21 08:52:00,2024-02-21 09:24:00,32,Large,Pork Taco,3,17.35,8.25,2.6,False,2024-02-21,8,Wednesday,False,Slow,31.51515151515152
358771,Taco Time Express,Dallas,2024-02-02 11:41:00,2024-02-02 13:08:00,87,Large,Veggie Taco,3,15.48,8.25,2.23,False,2024-02-02,11,Friday,False,Slow,27.03030303030303
722650,The Taco Stand,Austin,2025-05-13 04:26:00,2025-05-13 04:40:00,14,Regular,Fish Taco,3,20.76,6.75,0.13,False,2025-05-13,4,Tuesday,False,Fast,1.925925925925926
357657,The Taco Stand,Austin,2024-11-03 06:43:00,2024-11-03 06:58:00,15,Large,Pork Taco,5,24.08,10.75,0.95,True,2024-11-03,6,Sunday,True,Fast,8.837209302325581
560905,Taco Time Express,Phoenix,2024-08-10 01:50:00,2024-08-10 02:59:00,69,Regular,Fish Taco,2,15.52,5.5,0.27,True,2024-08-10,1,Saturday,True,Slow,4.909090909090909
642081,Spicy Taco House,San Jose,2025-05-16 20:12:00,2025-05-16 21:19:00,67,Regular,Pork Taco,0,4.9,3.0,1.76,False,2025-05-16,20,Friday,False,Slow,58.666666666666664
829928,The Taco Stand,Chicago,2024-11-01 07:17:00,2024-11-01 08:19:00,62,Large,Fish Taco,0,4.88,4.5,1.77,False,2024-11-01,7,Friday,False,Slow,39.33333333333333
847251,Taco Haven,San Jose,2024-03-11 01:04:00,2024-03-11 01:46:00,42,Large,Chicken Taco,5,18.46,10.75,0.27,False,2024-03-11,1,Monday,False,Slow,2.511627906976744
840532,Grande Tacos,San Diego,2024-03-07 06:13:00,2024-03-07 07:30:00,77,Large,Pork Taco,4,23.77,9.5,1.14,False,2024-03-07,6,Thursday,False,Slow,12.0
499095,Taco Fiesta,Chicago,2024-09-17 08:27:00,2024-09-17 09:49:00,82,Regular,Chicken Taco,1,4.88,4.25,2.14,False,2024-09-17,8,Tuesday,False,Slow,50.35294117647059
539963,Urban Tacos,Phoenix,2024-12-12 14:51:00,2024-12-12 15:37:00,46,Regular,Beef Taco,1,24.03,4.25,0.01,False,2024-12-12,14,Thursday,False,Slow,0.23529411764705885
902575,Urban Tacos,New York,2024-12-22 05:43:00,2024-12-22 06:56:00,73,Large,Pork Taco,0,15.4,4.5,2.47,True,2024-12-22,5,Sunday,True,Slow,54.8888888888889
327408,La Vida Taco,San Jose,2024-12-18 10:17:00,2024-12-18 11:19:00,62,Large,Beef Taco,4,15.2,9.5,0.73,False,2024-12-18,10,Wednesday,False,Slow,7.684210526315789
673929,Urban Tacos,San Antonio,2025-05-03 06:36:00,2025-05-03 07:57:00,81,Regular,Beef Taco,1,4.13,4.25,3.27,True,2025-05-03,6,Saturday,True,Slow,76.94117647058823
138504,Spicy Taco House,New York,2025-03-25 00:25:00,2025-03-25 01:52:00,87,Large,Veggie Taco,0,1.7,4.5,1.25,False,2025-03-25,0,Tuesday,False,Slow,27.77777777777778
286906,Spicy Taco House,Phoenix,2025-04-19 15:32:00,2025-04-19 16:58:00,86,Regular,Fish Taco,5,14.68,9.25,4.66,True,2025-04-19,15,Saturday,True,Slow,50.37837837837837
197649,Urban Tacos,San Diego,2024-10-13 06:37:00,2024-10-13 07:35:00,58,Regular,Fish Taco,4,2.09,8.0,2.35,True,2024-10-13,6,Sunday,True,Slow,29.375
227950,Urban Tacos,San Diego,2025-02-13 08:58:00,2025-02-13 10:00:00,62,Regular,Chicken Taco,4,1.93,8.0,1.71,False,2025-02-13,8,Thursday,False,Slow,21.375
759531,The Taco Stand,Los Angeles,2025-01-10 16:07:00,2025-01-10 17:34:00,87,Large,Fish Taco,4,21.27,9.5,0.78,False,2025-01-10,16,Friday,False,Slow,8.210526315789474
703080,La Vida Taco,San Diego,2024-04-10 18:01:00,2024-04-10 19:29:00,88,Large,Pork Taco,5,15.98,10.75,1.48,False,2024-04-10,18,Wednesday,False,Slow,13.767441860465116
288646,La Vida Taco,Houston,2024-08-13 15:05:00,2024-08-13 15:39:00,34,Regular,Beef Taco,0,11.89,3.0,2.39,False,2024-08-13,15,Tuesday,False,Slow,79.66666666666667
873291,Taco Haven,San Antonio,2024-11-18 01:18:00,2024-11-18 02:20:00,62,Regular,Veggie Taco,2,14.23,5.5,1.91,False,2024-11-18,1,Monday,False,Slow,34.72727272727273
111846,Taco Haven,Phoenix,2024-07-16 14:41:00,2024-07-16 14:59:00,18,Large,Veggie Taco,4,13.97,9.5,2.3,False,2024-07-16,14,Tuesday,False,Average,24.210526315789473
219366,Casa del Taco,San Diego,2024-11-03 14:53:00,2024-11-03 16:15:00,82,Regular,Chicken Taco,1,8.6,4.25,1.69,True,2024-11-03,14,Sunday,True,Slow,39.76470588235294
805139,Grande Tacos,San Jose,2024-01-28 14:51:00,2024-01-28 15:18:00,27,Large,Chicken Taco,5,11.79,10.75,4.33,True,2024-01-28,14,Sunday,True,Average,40.27906976744186
451387,Grande Tacos,Dallas,2024-02-13 12:19:00,2024-02-13 13:35:00,76,Large,Pork Taco,5,17.12,10.75,1.67,False,2024-02-13,12,Tuesday,False,Slow,15.534883720930232
119627,Taco Haven,San Antonio,2024-09-14 15:41:00,2024-09-14 16:36:00,55,Regular,Chicken Taco,2,21.1,5.5,1.7,True,2024-09-14,15,Saturday,True,Slow,30.909090909090907
493468,The Taco Stand,Chicago,2025-03-19 11:52:00,2025-03-19 13:19:00,87,Large,Chicken Taco,4,3.36,9.5,2.35,False,2025-03-19,11,Wednesday,False,Slow,24.73684210526316
423256,Casa del Taco,New York,2024-07-29 21:04:00,2024-07-29 22:06:00,62,Regular,Fish Taco,1,9.6,4.25,2.49,False,2024-07-29,21,Monday,False,Slow,58.58823529411765
417329,Taco Haven,Austin,2024-08-22 19:37:00,2024-08-22 20:09:00,32,Regular,Veggie Taco,0,19.56,3.0,2.74,False,2024-08-22,19,Thursday,False,Slow,91.33333333333334
565330,The Taco Stand,New York,2025-01-09 21:29:00,2025-01-09 22:43:00,74,Regular,Chicken Taco,2,23.13,5.5,2.2,False,2025-01-09,21,Thursday,False,Slow,40.0
649063,Urban Tacos,San Diego,2024-04-21 07:12:00,2024-04-21 07:34:00,22,Regular,Chicken Taco,5,1.4,9.25,1.94,True,2024-04-21,7,Sunday,True,Average,20.972972972972972
647718,El Taco Loco,New York,2024-08-29 13:06:00,2024-08-29 13:21:00,15,Regular,Veggie Taco,3,22.29,6.75,0.31,False,2024-08-29,13,Thursday,False,Fast,4.592592592592593
903398,Urban Tacos,New York,2025-03-24 14:29:00,2025-03-24 15:18:00,49,Regular,Veggie Taco,1,5.22,4.25,0.83,False,2025-03-24,14,Monday,False,Slow,19.52941176470588
434652,Grande Tacos,Los Angeles,2024-07-30 18:38:00,2024-07-30 19:07:00,29,Regular,Veggie Taco,0,0.87,3.0,1.87,False,2024-07-30,18,Tuesday,False,Average,62.33333333333334
639031,El Taco Loco,Houston,2025-02-25 09:28:00,2025-02-25 10:22:00,54,Large,Veggie Taco,1,23.61,5.75,2.41,False,2025-02-25,9,Tuesday,False,Slow,41.91304347826087
701969,Taco Haven,Chicago,2024-02-25 08:03:00,2024-02-25 08:52:00,49,Large,Pork Taco,3,1.74,8.25,0.14,True,2024-02-25,8,Sunday,True,Slow,1.6969696969696972
808308,Taco Fiesta,Los Angeles,2024-10-24 22:48:00,2024-10-24 23:04:00,16,Regular,Fish Taco,3,4.89,6.75,1.79,False,2024-10-24,22,Thursday,False,Average,26.51851851851852
721549,Grande Tacos,San Antonio,2024-10-03 05:19:00,2024-10-03 06:08:00,49,Large,Chicken Taco,5,19.08,10.75,2.43,False,2024-10-03,5,Thursday,False,Slow,22.6046511627907
182361,Grande Tacos,San Antonio,2024-04-12 08:50:00,2024-04-12 09:11:00,21,Large,Beef Taco,3,8.1,8.25,1.93,False,2024-04-12,8,Friday,False,Average,23.39393939393939
903726,Grande Tacos,San Jose,2024-06-28 23:05:00,2024-06-28 23:43:00,38,Regular,Pork Taco,2,22.87,5.5,1.18,False,2024-06-28,23,Friday,False,Slow,21.454545454545453
833599,Casa del Taco,San Diego,2024-12-18 01:48:00,2024-12-18 03:00:00,72,Regular,Beef Taco,3,3.27,6.75,1.44,False,2024-12-18,1,Wednesday,False,Slow,21.333333333333332
986850,Spicy Taco House,Phoenix,2024-09-27 18:39:00,2024-09-27 20:06:00,87,Regular,Pork Taco,0,10.44,3.0,2.14,False,2024-09-27,18,Friday,False,Slow,71.33333333333334
212178,Casa del Taco,Austin,2025-05-19 10:39:00,2025-05-19 10:58:00,19,Large,Pork Taco,3,10.32,8.25,1.24,False,2025-05-19,10,Monday,False,Average,15.03030303030303
751034,Taco Haven,Austin,2024-05-03 12:21:00,2024-05-03 13:32:00,71,Large,Beef Taco,2,5.6,7.0,2.08,False,2024-05-03,12,Friday,False,Slow,29.714285714285715
552091,Taco Time Express,San Antonio,2024-09-22 19:05:00,2024-09-22 20:24:00,79,Regular,Chicken Taco,5,16.91,9.25,3.7,True,2024-09-22,19,Sunday,True,Slow,40.0
846490,La Vida Taco,San Jose,2024-03-29 19:07:00,2024-03-29 20:32:00,85,Large,Veggie Taco,4,2.89,9.5,1.34,False,2024-03-29,19,Friday,False,Slow,14.105263157894738
422998,Taco Time Express,Los Angeles,2025-04-09 16:21:00,2025-04-09 16:44:00,23,Large,Veggie Taco,3,16.3,8.25,0.18,False,2025-04-09,16,Wednesday,False,Average,2.1818181818181817
328182,Spicy Taco House,San Antonio,2025-05-09 02:22:00,2025-05-09 02:32:00,10,Regular,Chicken Taco,3,13.52,6.75,1.17,False,2025-05-09,2,Friday,False,Fast,17.333333333333332
706005,Grande Tacos,Houston,2024-06-08 17:48:00,2024-06-08 18:38:00,50,Large,Pork Taco,5,7.96,10.75,4.72,True,2024-06-08,17,Saturday,True,Slow,43.906976744186046
555844,Casa del Taco,Los Angeles,2025-03-28 14:49:00,2025-03-28 15:00:00,11,Large,Chicken Taco,2,2.03,7.0,2.7,False,2025-03-28,14,Friday,False,Fast,38.57142857142858
155708,Taco Fiesta,Austin,2024-10-06 00:48:00,2024-10-06 01:12:00,24,Large,Beef Taco,1,11.08,5.75,2.95,True,2024-10-06,0,Sunday,True,Average,51.30434782608696
755584,Casa del Taco,Dallas,2024-11-11 08:59:00,2024-11-11 09:57:00,58,Large,Pork Taco,1,16.73,5.75,1.42,False,2024-11-11,8,Monday,False,Slow,24.695652173913043
297370,The Taco Stand,Dallas,2024-10-06 20:15:00,2024-10-06 21:18:00,63,Regular,Veggie Taco,5,3.58,9.25,0.06,True,2024-10-06,20,Sunday,True,Slow,0.6486486486486486
779885,Taco Fiesta,Chicago,2025-01-13 00:46:00,2025-01-13 01:51:00,65,Regular,Beef Taco,1,16.23,4.25,1.25,False,2025-01-13,0,Monday,False,Slow,29.411764705882355
578180,La Vida Taco,Dallas,2025-04-29 02:11:00,2025-04-29 02:44:00,33,Large,Pork Taco,3,14.03,8.25,1.35,False,2025-04-29,2,Tuesday,False,Slow,16.363636363636363
472566,Taco Haven,Chicago,2024-11-25 22:19:00,2024-11-25 23:46:00,87,Regular,Pork Taco,3,21.25,6.75,0.71,False,2024-11-25,22,Monday,False,Slow,10.518518518518517
626100,Urban Tacos,Dallas,2025-02-28 05:16:00,2025-02-28 06:39:00,83,Large,Beef Taco,0,14.42,4.5,2.11,False,2025-02-28,5,Friday,False,Slow,46.888888888888886
218661,La Vida Taco,San Jose,2024-03-03 04:29:00,2024-03-03 04:57:00,28,Large,Fish Taco,4,2.42,9.5,4.45,True,2024-03-03,4,Sunday,True,Average,46.8421052631579
192742,Taco Haven,San Jose,2025-05-04 20:24:00,2025-05-04 20:43:00,19,Large,Pork Taco,0,22.64,4.5,2.68,True,2025-05-04,20,Sunday,True,Average,59.555555555555564
111307,Grande Tacos,San Jose,2025-02-02 04:43:00,2025-02-02 05:53:00,70,Large,Fish Taco,2,24.03,7.0,3.99,True,2025-02-02,4,Sunday,True,Slow,57.00000000000001
403257,Spicy Taco House,New York,2025-04-09 04:45:00,2025-04-09 05:33:00,48,Large,Beef Taco,5,12.09,10.75,0.51,False,2025-04-09,4,Wednesday,False,Slow,4.744186046511628
154127,Urban Tacos,San Antonio,2024-01-22 04:52:00,2024-01-22 05:38:00,46,Large,Beef Taco,1,12.89,5.75,2.55,False,2024-01-22,4,Monday,False,Slow,44.34782608695652
391345,Urban Tacos,Chicago,2025-04-23 07:18:00,2025-04-23 08:03:00,45,Large,Veggie Taco,0,18.67,4.5,1.81,False,2025-04-23,7,Wednesday,False,Slow,40.22222222222223
720515,Spicy Taco House,San Jose,2024-10-14 04:57:00,2024-10-14 05:29:00,32,Large,Chicken Taco,3,4.93,8.25,1.58,False,2024-10-14,4,Monday,False,Slow,19.151515151515152
134697,Casa del Taco,Los Angeles,2024-04-22 16:18:00,2024-04-22 17:44:00,86,Regular,Fish Taco,3,19.37,6.75,0.71,False,2024-04-22,16,Monday,False,Slow,10.518518518518517
561567,Spicy Taco House,Houston,2025-03-24 18:10:00,2025-03-24 19:04:00,54,Regular,Veggie Taco,0,1.79,3.0,1.39,False,2025-03-24,18,Monday,False,Slow,46.33333333333333
599365,Urban Tacos,San Jose,2025-02-17 14:54:00,2025-02-17 15:33:00,39,Large,Fish Taco,3,6.93,8.25,1.59,False,2025-02-17,14,Monday,False,Slow,19.272727272727273
555851,Taco Fiesta,Phoenix,2024-12-14 14:37:00,2024-12-14 15:35:00,58,Large,Pork Taco,5,23.92,10.75,0.49,True,2024-12-14,14,Saturday,True,Slow,4.55813953488372
657101,Casa del Taco,Dallas,2025-04-19 04:16:00,2025-04-19 05:00:00,44,Large,Veggie Taco,2,20.16,7.0,1.28,True,2025-04-19,4,Saturday,True,Slow,18.285714285714285
712553,Taco Time Express,San Jose,2024-07-06 19:25:00,2024-07-06 20:50:00,85,Regular,Pork Taco,2,17.1,5.5,4.97,True,2024-07-06,19,Saturday,True,Slow,90.36363636363636
428487,The Taco Stand,New York,2024-01-07 14:00:00,2024-01-07 14:18:00,18,Regular,Fish Taco,0,13.37,3.0,3.43,True,2024-01-07,14,Sunday,True,Average,114.33333333333333
468591,Taco Haven,Phoenix,2024-07-14 15:41:00,2024-07-14 16:15:00,34,Regular,Beef Taco,4,2.75,8.0,4.69,True,2024-07-14,15,Sunday,True,Slow,58.62500000000001
788500,Taco Haven,San Antonio,2025-05-10 14:43:00,2025-05-10 15:08:00,25,Regular,Beef Taco,4,3.68,8.0,3.28,True,2025-05-10,14,Saturday,True,Average,41.0
779378,La Vida Taco,Chicago,2024-03-27 02:18:00,2024-03-27 02:51:00,33,Large,Veggie Taco,3,16.68,8.25,0.23,False,2024-03-27,2,Wednesday,False,Slow,2.787878787878788
575470,Urban Tacos,Dallas,2024-09-08 04:41:00,2024-09-08 05:23:00,42,Regular,Beef Taco,2,19.54,5.5,1.91,True,2024-09-08,4,Sunday,True,Slow,34.72727272727273
448813,Taco Fiesta,Phoenix,2024-07-24 13:42:00,2024-07-24 14:14:00,32,Large,Beef Taco,3,24.5,8.25,0.6,False,2024-07-24,13,Wednesday,False,Slow,7.2727272727272725
511707,Spicy Taco House,San Jose,2024-03-25 05:17:00,2024-03-25 05:45:00,28,Large,Chicken Taco,4,16.26,9.5,2.74,False,2024-03-25,5,Monday,False,Average,28.842105263157897
850151,Urban Tacos,Los Angeles,2024-01-28 01:51:00,2024-01-28 02:10:00,19,Regular,Pork Taco,5,6.64,9.25,2.23,True,2024-01-28,1,Sunday,True,Average,24.10810810810811
621877,Spicy Taco House,New York,2024-01-30 09:18:00,2024-01-30 10:17:00,59,Large,Chicken Taco,5,8.58,10.75,1.17,False,2024-01-30,9,Tuesday,False,Slow,10.883720930232558
103883,The Taco Stand,San Jose,2025-01-06 09:09:00,2025-01-06 10:14:00,65,Large,Beef Taco,4,6.03,9.5,1.15,False,2025-01-06,9,Monday,False,Slow,12.105263157894736
822742,Grande Tacos,Los Angeles,2025-03-16 14:11:00,2025-03-16 15:29:00,78,Large,Veggie Taco,5,7.92,10.75,0.28,True,2025-03-16,14,Sunday,True,Slow,2.604651162790698
778506,El Taco Loco,San Diego,2025-02-19 06:09:00,2025-02-19 07:02:00,53,Regular,Fish Taco,2,16.37,5.5,0.53,False,2025-02-19,6,Wednesday,False,Slow,9.636363636363637
141241,Taco Time Express,Houston,2024-08-20 03:20:00,2024-08-20 04:19:00,59,Regular,Veggie Taco,3,2.58,6.75,1.9,False,2024-08-20,3,Tuesday,False,Slow,28.148148148148145
871043,Taco Haven,Chicago,2024-01-28 17:27:00,2024-01-28 18:01:00,34,Regular,Pork Taco,1,12.49,4.25,0.31,True,2024-01-28,17,Sunday,True,Slow,7.294117647058823
666809,Urban Tacos,San Jose,2025-02-18 17:21:00,2025-02-18 18:28:00,67,Regular,Beef Taco,2,1.87,5.5,2.36,False,2025-02-18,17,Tuesday,False,Slow,42.90909090909091
144894,Taco Time Express,Los Angeles,2024-06-13 09:58:00,2024-06-13 11:14:00,76,Large,Pork Taco,1,18.66,5.75,0.7,False,2024-06-13,9,Thursday,False,Slow,12.17391304347826
175532,Taco Fiesta,Chicago,2025-01-14 17:39:00,2025-01-14 17:51:00,12,Large,Pork Taco,0,6.45,4.5,1.95,False,2025-01-14,17,Tuesday,False,Fast,43.333333333333336
115063,Spicy Taco House,New York,2024-08-26 17:10:00,2024-08-26 17:32:00,22,Large,Pork Taco,1,20.97,5.75,0.19,False,2024-08-26,17,Monday,False,Average,3.304347826086956
957179,El Taco Loco,Los Angeles,2025-01-21 03:25:00,2025-01-21 04:51:00,86,Regular,Beef Taco,1,10.94,4.25,2.43,False,2025-01-21,3,Tuesday,False,Slow,57.1764705882353
873774,Taco Time Express,San Diego,2024-04-03 19:55:00,2024-04-03 21:18:00,83,Regular,Veggie Taco,1,19.22,4.25,1.78,False,2024-04-03,19,Wednesday,False,Slow,41.88235294117647
451801,El Taco Loco,Los Angeles,2024-07-31 17:44:00,2024-07-31 18:12:00,28,Large,Chicken Taco,5,9.56,10.75,0.5,False,2024-07-31,17,Wednesday,False,Average,4.651162790697675
355479,La Vida Taco,New York,2024-04-13 14:12:00,2024-04-13 14:34:00,22,Large,Chicken Taco,0,22.05,4.5,0.4,True,2024-04-13,14,Saturday,True,Average,8.88888888888889
107574,Spicy Taco House,Los Angeles,2025-05-21 05:36:00,2025-05-21 07:01:00,85,Large,Fish Taco,5,20.28,10.75,2.32,False,2025-05-21,5,Wednesday,False,Slow,21.581395348837205
825990,Spicy Taco House,Houston,2024-04-21 03:21:00,2024-04-21 04:05:00,44,Large,Fish Taco,1,23.48,5.75,3.05,True,2024-04-21,3,Sunday,True,Slow,53.043478260869556
139448,La Vida Taco,Chicago,2025-01-23 06:34:00,2025-01-23 08:02:00,88,Regular,Veggie Taco,2,10.76,5.5,1.67,False,2025-01-23,6,Thursday,False,Slow,30.363636363636363
301224,El Taco Loco,Austin,2024-03-15 07:40:00,2024-03-15 09:09:00,89,Large,Pork Taco,4,5.87,9.5,2.31,False,2024-03-15,7,Friday,False,Slow,24.31578947368421
791354,Taco Haven,Phoenix,2024-02-11 05:16:00,2024-02-11 05:50:00,34,Regular,Chicken Taco,5,21.17,9.25,4.56,True,2024-02-11,5,Sunday,True,Slow,49.29729729729729
621682,Spicy Taco House,Chicago,2024-02-03 11:43:00,2024-02-03 11:59:00,16,Large,Veggie Taco,1,11.15,5.75,1.67,True,2024-02-03,11,Saturday,True,Average,29.043478260869566
944264,Grande Tacos,New York,2024-03-22 02:33:00,2024-03-22 02:49:00,16,Regular,Chicken Taco,0,12.38,3.0,0.35,False,2024-03-22,2,Friday,False,Average,11.666666666666666
346729,Grande Tacos,San Antonio,2025-03-26 07:32:00,2025-03-26 08:23:00,51,Large,Chicken Taco,5,17.08,10.75,0.98,False,2025-03-26,7,Wednesday,False,Slow,9.11627906976744
916814,El Taco Loco,San Diego,2024-06-25 22:09:00,2024-06-25 22:31:00,22,Regular,Fish Taco,1,9.7,4.25,0.66,False,2024-06-25,22,Tuesday,False,Average,15.529411764705884
593869,La Vida Taco,San Jose,2024-02-12 04:57:00,2024-02-12 06:02:00,65,Regular,Chicken Taco,4,11.65,8.0,1.16,False,2024-02-12,4,Monday,False,Slow,14.499999999999998
243030,Grande Tacos,Houston,2025-05-05 21:43:00,2025-05-05 22:38:00,55,Large,Chicken Taco,2,3.62,7.0,2.08,False,2025-05-05,21,Monday,False,Slow,29.714285714285715
162549,Urban Tacos,Chicago,2024-03-27 07:13:00,2024-03-27 08:22:00,69,Large,Fish Taco,1,19.13,5.75,0.66,False,2024-03-27,7,Wednesday,False,Slow,11.478260869565219
409499,La Vida Taco,Chicago,2025-05-10 13:10:00,2025-05-10 14:38:00,88,Regular,Pork Taco,4,21.45,8.0,0.43,True,2025-05-10,13,Saturday,True,Slow,5.375
998602,The Taco Stand,San Jose,2024-06-17 02:46:00,2024-06-17 04:11:00,85,Large,Fish Taco,2,0.86,7.0,1.28,False,2024-06-17,2,Monday,False,Slow,18.285714285714285
358635,Taco Haven,San Diego,2024-12-03 06:58:00,2024-12-03 08:22:00,84,Regular,Pork Taco,1,22.89,4.25,2.69,False,2024-12-03,6,Tuesday,False,Slow,63.294117647058826
